"","dteday","season","yr","mnth","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","rental_type","rental_num","rentalship","day_in_month","year"
"1374","2012-10-04",4,1,10,0,4,1,2,0.6575,0.607975,0.722917,0.117546,"registered",6437,"High",4,2012
"1375","2012-10-05",4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,"registered",6640,"High",5,2012
"1376","2012-10-06",4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,"registered",4934,"Mid",6,2012
"1377","2012-10-07",4,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,"registered",2729,"Low",7,2012
"1378","2012-10-08",4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,"registered",4604,"Mid",8,2012
"1379","2012-10-09",4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,"registered",5791,"High",9,2012
"1380","2012-10-10",4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,"registered",6911,"High",10,2012
"1381","2012-10-11",4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,"registered",6736,"High",11,2012
"1382","2012-10-12",4,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,"registered",6222,"High",12,2012
"1383","2012-10-13",4,1,10,0,6,0,1,0.393333,0.391396,0.494583,0.146142,"registered",4857,"Mid",13,2012
"1384","2012-10-14",4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.278612,"registered",4559,"Mid",14,2012
"1385","2012-10-15",4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,"registered",5115,"Mid",15,2012
"1386","2012-10-16",4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,"registered",6612,"High",16,2012
"1387","2012-10-17",4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,"registered",6482,"High",17,2012
"1388","2012-10-18",4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,"registered",6501,"High",18,2012
"1389","2012-10-19",4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,"registered",4671,"Mid",19,2012
"1390","2012-10-20",4,1,10,0,6,0,1,0.484167,0.472842,0.572917,0.117537,"registered",5284,"High",20,2012
"1391","2012-10-21",4,1,10,0,0,0,1,0.464167,0.456429,0.51,0.166054,"registered",4692,"Mid",21,2012
"1392","2012-10-22",4,1,10,0,1,1,1,0.4875,0.482942,0.568333,0.0814833,"registered",6228,"High",22,2012
"1393","2012-10-23",4,1,10,0,2,1,1,0.544167,0.530304,0.641667,0.0945458,"registered",6625,"High",23,2012
"1394","2012-10-24",4,1,10,0,3,1,1,0.5875,0.558721,0.63625,0.0727792,"registered",6898,"High",24,2012
"1395","2012-10-25",4,1,10,0,4,1,2,0.55,0.529688,0.800417,0.124375,"registered",6484,"High",25,2012
"1396","2012-10-26",4,1,10,0,5,1,2,0.545833,0.52275,0.807083,0.132467,"registered",6262,"High",26,2012
"1397","2012-10-27",4,1,10,0,6,0,2,0.53,0.515133,0.72,0.235692,"registered",5209,"Mid",27,2012
"1398","2012-10-28",4,1,10,0,0,0,2,0.4775,0.467771,0.694583,0.398008,"registered",3461,"Low",28,2012
"1399","2012-10-29",4,1,10,0,1,1,3,0.44,0.4394,0.88,0.3582,"registered",20,"Low",29,2012
"1400","2012-10-30",4,1,10,0,2,1,2,0.318182,0.309909,0.825455,0.213009,"registered",1009,"Low",30,2012
"1401","2012-10-31",4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,"registered",5147,"Mid",31,2012
"1402","2012-11-01",4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,"registered",5520,"High",1,2012
"1403","2012-11-02",4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,"registered",5229,"Mid",2,2012
"1404","2012-11-03",4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,"registered",4109,"Mid",3,2012
"1405","2012-11-04",4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,"registered",3906,"Mid",4,2012
"1406","2012-11-05",4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.236325,"registered",4881,"Mid",5,2012
"1407","2012-11-06",4,1,11,0,2,1,1,0.280833,0.281567,0.567083,0.173513,"registered",5220,"Mid",6,2012
"1408","2012-11-07",4,1,11,0,3,1,2,0.295833,0.274621,0.5475,0.304108,"registered",4709,"Mid",7,2012
"1409","2012-11-08",4,1,11,0,4,1,1,0.352174,0.341891,0.333478,0.347835,"registered",4975,"Mid",8,2012
"1410","2012-11-09",4,1,11,0,5,1,1,0.361667,0.355413,0.540833,0.214558,"registered",5283,"High",9,2012
"1411","2012-11-10",4,1,11,0,6,0,1,0.389167,0.393937,0.645417,0.0578458,"registered",4446,"Mid",10,2012
"1412","2012-11-11",4,1,11,0,0,0,1,0.420833,0.421713,0.659167,0.1275,"registered",4562,"Mid",11,2012
"1413","2012-11-12",4,1,11,1,1,0,1,0.485,0.475383,0.741667,0.173517,"registered",5172,"Mid",12,2012
"1414","2012-11-13",4,1,11,0,2,1,2,0.343333,0.323225,0.662917,0.342046,"registered",3767,"Mid",13,2012
"1415","2012-11-14",4,1,11,0,3,1,1,0.289167,0.281563,0.552083,0.199625,"registered",5122,"Mid",14,2012
"1416","2012-11-15",4,1,11,0,4,1,2,0.321667,0.324492,0.620417,0.152987,"registered",5125,"Mid",15,2012
"1417","2012-11-16",4,1,11,0,5,1,1,0.345,0.347204,0.524583,0.171025,"registered",5214,"Mid",16,2012
"1418","2012-11-17",4,1,11,0,6,0,1,0.325,0.326383,0.545417,0.179729,"registered",4316,"Mid",17,2012
"1419","2012-11-18",4,1,11,0,0,0,1,0.3425,0.337746,0.692917,0.227612,"registered",3747,"Mid",18,2012
"1420","2012-11-19",4,1,11,0,1,1,2,0.380833,0.375621,0.623333,0.235067,"registered",5050,"Mid",19,2012
"1421","2012-11-20",4,1,11,0,2,1,2,0.374167,0.380667,0.685,0.082725,"registered",5100,"Mid",20,2012
"1422","2012-11-21",4,1,11,0,3,1,1,0.353333,0.364892,0.61375,0.103246,"registered",4531,"Mid",21,2012
"1423","2012-11-22",4,1,11,1,4,0,1,0.34,0.350371,0.580417,0.0528708,"registered",1470,"Low",22,2012
"1424","2012-11-23",4,1,11,0,5,1,1,0.368333,0.378779,0.56875,0.148021,"registered",2307,"Low",23,2012
"1425","2012-11-24",4,1,11,0,6,0,1,0.278333,0.248742,0.404583,0.376871,"registered",1745,"Low",24,2012
"1426","2012-11-25",4,1,11,0,0,0,1,0.245833,0.257583,0.468333,0.1505,"registered",2115,"Low",25,2012
"1427","2012-11-26",4,1,11,0,1,1,1,0.313333,0.339004,0.535417,0.04665,"registered",4750,"Mid",26,2012
"1428","2012-11-27",4,1,11,0,2,1,2,0.291667,0.281558,0.786667,0.237562,"registered",3836,"Mid",27,2012
"1429","2012-11-28",4,1,11,0,3,1,1,0.296667,0.289762,0.50625,0.210821,"registered",5062,"Mid",28,2012
"1430","2012-11-29",4,1,11,0,4,1,1,0.28087,0.298422,0.555652,0.115522,"registered",5080,"Mid",29,2012
"1431","2012-11-30",4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708,"registered",5306,"High",30,2012
"1432","2012-12-01",4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042,"registered",4240,"Mid",1,2012
"1433","2012-12-02",4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379,"registered",3757,"Mid",2,2012
"1434","2012-12-03",4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208,"registered",5679,"High",3,2012
"1435","2012-12-04",4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129,"registered",6055,"High",4,2012
"1436","2012-12-05",4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021,"registered",5398,"High",5,2012
"1437","2012-12-06",4,1,12,0,4,1,1,0.255833,0.258204,0.50875,0.174754,"registered",5035,"Mid",6,2012
"1438","2012-12-07",4,1,12,0,5,1,2,0.320833,0.321958,0.764167,0.1306,"registered",4659,"Mid",7,2012
"1439","2012-12-08",4,1,12,0,6,0,2,0.381667,0.389508,0.91125,0.101379,"registered",4429,"Mid",8,2012
"1440","2012-12-09",4,1,12,0,0,0,2,0.384167,0.390146,0.905417,0.157975,"registered",2787,"Low",9,2012
"1441","2012-12-10",4,1,12,0,1,1,2,0.435833,0.435575,0.925,0.190308,"registered",4841,"Mid",10,2012
"1442","2012-12-11",4,1,12,0,2,1,2,0.353333,0.338363,0.596667,0.296037,"registered",5219,"Mid",11,2012
"1443","2012-12-12",4,1,12,0,3,1,2,0.2975,0.297338,0.538333,0.162937,"registered",5009,"Mid",12,2012
"1444","2012-12-13",4,1,12,0,4,1,1,0.295833,0.294188,0.485833,0.174129,"registered",5107,"Mid",13,2012
"1445","2012-12-14",4,1,12,0,5,1,1,0.281667,0.294192,0.642917,0.131229,"registered",5182,"Mid",14,2012
"1446","2012-12-15",4,1,12,0,6,0,1,0.324167,0.338383,0.650417,0.10635,"registered",4280,"Mid",15,2012
"1447","2012-12-16",4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,"registered",3248,"Low",16,2012
"1448","2012-12-17",4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,"registered",4373,"Mid",17,2012
"1449","2012-12-18",4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,"registered",5124,"Mid",18,2012
"1450","2012-12-19",4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,"registered",4934,"Mid",19,2012
"1451","2012-12-20",4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,"registered",3814,"Mid",20,2012
"1452","2012-12-21",1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,"registered",3402,"Low",21,2012
"1453","2012-12-22",1,1,12,0,6,0,1,0.265833,0.236113,0.44125,0.407346,"registered",1544,"Low",22,2012
"1454","2012-12-23",1,1,12,0,0,0,1,0.245833,0.259471,0.515417,0.133083,"registered",1379,"Low",23,2012
"1455","2012-12-24",1,1,12,0,1,1,2,0.231304,0.2589,0.791304,0.0772304,"registered",746,"Low",24,2012
"1456","2012-12-25",1,1,12,1,2,0,2,0.291304,0.294465,0.734783,0.168726,"registered",573,"Low",25,2012
"1457","2012-12-26",1,1,12,0,3,1,3,0.243333,0.220333,0.823333,0.316546,"registered",432,"Low",26,2012
"1458","2012-12-27",1,1,12,0,4,1,2,0.254167,0.226642,0.652917,0.350133,"registered",1867,"Low",27,2012
"1459","2012-12-28",1,1,12,0,5,1,2,0.253333,0.255046,0.59,0.155471,"registered",2451,"Low",28,2012
"1460","2012-12-29",1,1,12,0,6,0,2,0.253333,0.2424,0.752917,0.124383,"registered",1182,"Low",29,2012
"1461","2012-12-30",1,1,12,0,0,0,1,0.255833,0.2317,0.483333,0.350754,"registered",1432,"Low",30,2012
"1462","2012-12-31",1,1,12,0,1,1,2,0.215833,0.223487,0.5775,0.154846,"registered",2290,"Low",31,2012
"1463","2011-01-01",1,0,1,0,6,0,2,0.344167,0.363625,0.805833,0.160446,"both",985,"Low",1,2011
"1464","2011-01-02",1,0,1,0,0,0,2,0.363478,0.353739,0.696087,0.248539,"both",801,"Low",2,2011
"1465","2011-01-03",1,0,1,0,1,1,1,0.196364,0.189405,0.437273,0.248309,"both",1349,"Low",3,2011
"1466","2011-01-04",1,0,1,0,2,1,1,0.2,0.212122,0.590435,0.160296,"both",1562,"Low",4,2011
"1467","2011-01-05",1,0,1,0,3,1,1,0.226957,0.22927,0.436957,0.1869,"both",1600,"Low",5,2011
"1468","2011-01-06",1,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,"both",1606,"Low",6,2011
"1469","2011-01-07",1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,"both",1510,"Low",7,2011
"1470","2011-01-08",1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,"both",959,"Low",8,2011
"1471","2011-01-09",1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,"both",822,"Low",9,2011
"1472","2011-01-10",1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,"both",1321,"Low",10,2011
"1473","2011-01-11",1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,"both",1263,"Low",11,2011
"1474","2011-01-12",1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,"both",1162,"Low",12,2011
"1475","2011-01-13",1,0,1,0,4,1,1,0.165,0.150883,0.470417,0.301,"both",1406,"Low",13,2011
"1476","2011-01-14",1,0,1,0,5,1,1,0.16087,0.188413,0.537826,0.126548,"both",1421,"Low",14,2011
"1477","2011-01-15",1,0,1,0,6,0,2,0.233333,0.248112,0.49875,0.157963,"both",1248,"Low",15,2011
"1478","2011-01-16",1,0,1,0,0,0,1,0.231667,0.234217,0.48375,0.188433,"both",1204,"Low",16,2011
"1479","2011-01-17",1,0,1,1,1,0,2,0.175833,0.176771,0.5375,0.194017,"both",1000,"Low",17,2011
"1480","2011-01-18",1,0,1,0,2,1,2,0.216667,0.232333,0.861667,0.146775,"both",683,"Low",18,2011
"1481","2011-01-19",1,0,1,0,3,1,2,0.292174,0.298422,0.741739,0.208317,"both",1650,"Low",19,2011
"1482","2011-01-20",1,0,1,0,4,1,2,0.261667,0.25505,0.538333,0.195904,"both",1927,"Low",20,2011
"1483","2011-01-21",1,0,1,0,5,1,1,0.1775,0.157833,0.457083,0.353242,"both",1543,"Low",21,2011
"1484","2011-01-22",1,0,1,0,6,0,1,0.0591304,0.0790696,0.4,0.17197,"both",981,"Low",22,2011
"1485","2011-01-23",1,0,1,0,0,0,1,0.0965217,0.0988391,0.436522,0.2466,"both",986,"Low",23,2011
"1486","2011-01-24",1,0,1,0,1,1,1,0.0973913,0.11793,0.491739,0.15833,"both",1416,"Low",24,2011
"1487","2011-01-25",1,0,1,0,2,1,2,0.223478,0.234526,0.616957,0.129796,"both",1985,"Low",25,2011
"1488","2011-01-26",1,0,1,0,3,1,3,0.2175,0.2036,0.8625,0.29385,"both",506,"Low",26,2011
"1489","2011-01-27",1,0,1,0,4,1,1,0.195,0.2197,0.6875,0.113837,"both",431,"Low",27,2011
"1490","2011-01-28",1,0,1,0,5,1,2,0.203478,0.223317,0.793043,0.1233,"both",1167,"Low",28,2011
"1491","2011-01-29",1,0,1,0,6,0,1,0.196522,0.212126,0.651739,0.145365,"both",1098,"Low",29,2011
"1492","2011-01-30",1,0,1,0,0,0,1,0.216522,0.250322,0.722174,0.0739826,"both",1096,"Low",30,2011
"1493","2011-01-31",1,0,1,0,1,1,2,0.180833,0.18625,0.60375,0.187192,"both",1501,"Low",31,2011
"1494","2011-02-01",1,0,2,0,2,1,2,0.192174,0.23453,0.829565,0.053213,"both",1360,"Low",1,2011
"1495","2011-02-02",1,0,2,0,3,1,2,0.26,0.254417,0.775417,0.264308,"both",1526,"Low",2,2011
"1496","2011-02-03",1,0,2,0,4,1,1,0.186957,0.177878,0.437826,0.277752,"both",1550,"Low",3,2011
"1497","2011-02-04",1,0,2,0,5,1,2,0.211304,0.228587,0.585217,0.127839,"both",1708,"Low",4,2011
"1498","2011-02-05",1,0,2,0,6,0,2,0.233333,0.243058,0.929167,0.161079,"both",1005,"Low",5,2011
"1499","2011-02-06",1,0,2,0,0,0,1,0.285833,0.291671,0.568333,0.1418,"both",1623,"Low",6,2011
"1500","2011-02-07",1,0,2,0,1,1,1,0.271667,0.303658,0.738333,0.0454083,"both",1712,"Low",7,2011
"1501","2011-02-08",1,0,2,0,2,1,1,0.220833,0.198246,0.537917,0.36195,"both",1530,"Low",8,2011
"1502","2011-02-09",1,0,2,0,3,1,2,0.134783,0.144283,0.494783,0.188839,"both",1605,"Low",9,2011
"1503","2011-02-10",1,0,2,0,4,1,1,0.144348,0.149548,0.437391,0.221935,"both",1538,"Low",10,2011
"1504","2011-02-11",1,0,2,0,5,1,1,0.189091,0.213509,0.506364,0.10855,"both",1746,"Low",11,2011
"1505","2011-02-12",1,0,2,0,6,0,1,0.2225,0.232954,0.544167,0.203367,"both",1472,"Low",12,2011
"1506","2011-02-13",1,0,2,0,0,0,1,0.316522,0.324113,0.457391,0.260883,"both",1589,"Low",13,2011
"1507","2011-02-14",1,0,2,0,1,1,1,0.415,0.39835,0.375833,0.417908,"both",1913,"Low",14,2011
"1508","2011-02-15",1,0,2,0,2,1,1,0.266087,0.254274,0.314348,0.291374,"both",1815,"Low",15,2011
"1509","2011-02-16",1,0,2,0,3,1,1,0.318261,0.3162,0.423478,0.251791,"both",2115,"Low",16,2011
"1510","2011-02-17",1,0,2,0,4,1,1,0.435833,0.428658,0.505,0.230104,"both",2475,"Low",17,2011
"1511","2011-02-18",1,0,2,0,5,1,1,0.521667,0.511983,0.516667,0.264925,"both",2927,"Low",18,2011
"1512","2011-02-19",1,0,2,0,6,0,1,0.399167,0.391404,0.187917,0.507463,"both",1635,"Low",19,2011
"1513","2011-02-20",1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235,"both",1812,"Low",20,2011
"1514","2011-02-21",1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846,"both",1107,"Low",21,2011
"1515","2011-02-22",1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683,"both",1450,"Low",22,2011
"1516","2011-02-23",1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113,"both",1917,"Low",23,2011
"1517","2011-02-24",1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496,"both",1807,"Low",24,2011
"1518","2011-02-25",1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539,"both",1461,"Low",25,2011
"1519","2011-02-26",1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.186571,"both",1969,"Low",26,2011
"1520","2011-02-27",1,0,2,0,0,0,1,0.343478,0.351109,0.68,0.125248,"both",2402,"Low",27,2011
"1521","2011-02-28",1,0,2,0,1,1,2,0.407273,0.400118,0.876364,0.289686,"both",1446,"Low",28,2011
"1522","2011-03-01",1,0,3,0,2,1,1,0.266667,0.263879,0.535,0.216425,"both",1851,"Low",1,2011
"1523","2011-03-02",1,0,3,0,3,1,1,0.335,0.320071,0.449583,0.307833,"both",2134,"Low",2,2011
"1524","2011-03-03",1,0,3,0,4,1,1,0.198333,0.200133,0.318333,0.225754,"both",1685,"Low",3,2011
"1525","2011-03-04",1,0,3,0,5,1,2,0.261667,0.255679,0.610417,0.203346,"both",1944,"Low",4,2011
"1526","2011-03-05",1,0,3,0,6,0,2,0.384167,0.378779,0.789167,0.251871,"both",2077,"Low",5,2011
"1527","2011-03-06",1,0,3,0,0,0,2,0.376522,0.366252,0.948261,0.343287,"both",605,"Low",6,2011
"1528","2011-03-07",1,0,3,0,1,1,1,0.261739,0.238461,0.551304,0.341352,"both",1872,"Low",7,2011
"1529","2011-03-08",1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,"both",2133,"Low",8,2011
"1530","2011-03-09",1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,"both",1891,"Low",9,2011
"1531","2011-03-10",1,0,3,0,4,1,3,0.389091,0.385668,0,0.261877,"both",623,"Low",10,2011
"1532","2011-03-11",1,0,3,0,5,1,2,0.316522,0.305,0.649565,0.23297,"both",1977,"Low",11,2011
"1533","2011-03-12",1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,"both",2132,"Low",12,2011
"1534","2011-03-13",1,0,3,0,0,0,1,0.384348,0.380091,0.527391,0.270604,"both",2417,"Low",13,2011
"1535","2011-03-14",1,0,3,0,1,1,1,0.325217,0.332,0.496957,0.136926,"both",2046,"Low",14,2011
"1536","2011-03-15",1,0,3,0,2,1,2,0.317391,0.318178,0.655652,0.184309,"both",2056,"Low",15,2011
"1537","2011-03-16",1,0,3,0,3,1,2,0.365217,0.36693,0.776522,0.203117,"both",2192,"Low",16,2011
"1538","2011-03-17",1,0,3,0,4,1,1,0.415,0.410333,0.602917,0.209579,"both",2744,"Low",17,2011
"1539","2011-03-18",1,0,3,0,5,1,1,0.54,0.527009,0.525217,0.231017,"both",3239,"Low",18,2011
"1540","2011-03-19",1,0,3,0,6,0,1,0.4725,0.466525,0.379167,0.368167,"both",3117,"Low",19,2011
"1541","2011-03-20",1,0,3,0,0,0,1,0.3325,0.32575,0.47375,0.207721,"both",2471,"Low",20,2011
"1542","2011-03-21",2,0,3,0,1,1,2,0.430435,0.409735,0.737391,0.288783,"both",2077,"Low",21,2011
"1543","2011-03-22",2,0,3,0,2,1,1,0.441667,0.440642,0.624583,0.22575,"both",2703,"Low",22,2011
"1544","2011-03-23",2,0,3,0,3,1,2,0.346957,0.337939,0.839565,0.234261,"both",2121,"Low",23,2011
"1545","2011-03-24",2,0,3,0,4,1,2,0.285,0.270833,0.805833,0.243787,"both",1865,"Low",24,2011
"1546","2011-03-25",2,0,3,0,5,1,1,0.264167,0.256312,0.495,0.230725,"both",2210,"Low",25,2011
"1547","2011-03-26",2,0,3,0,6,0,1,0.265833,0.257571,0.394167,0.209571,"both",2496,"Low",26,2011
"1548","2011-03-27",2,0,3,0,0,0,2,0.253043,0.250339,0.493913,0.1843,"both",1693,"Low",27,2011
"1549","2011-03-28",2,0,3,0,1,1,1,0.264348,0.257574,0.302174,0.212204,"both",2028,"Low",28,2011
"1550","2011-03-29",2,0,3,0,2,1,1,0.3025,0.292908,0.314167,0.226996,"both",2425,"Low",29,2011
"1551","2011-03-30",2,0,3,0,3,1,2,0.3,0.29735,0.646667,0.172888,"both",1536,"Low",30,2011
"1552","2011-03-31",2,0,3,0,4,1,3,0.268333,0.257575,0.918333,0.217646,"both",1685,"Low",31,2011
"1553","2011-04-01",2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,"both",2227,"Low",1,2011
"1554","2011-04-02",2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,"both",2252,"Low",2,2011
"1555","2011-04-03",2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,"both",3249,"Low",3,2011
"1556","2011-04-04",2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,"both",3115,"Low",4,2011
"1557","2011-04-05",2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,"both",1795,"Low",5,2011
"1558","2011-04-06",2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,"both",2808,"Low",6,2011
"1559","2011-04-07",2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,"both",3141,"Low",7,2011
"1560","2011-04-08",2,0,4,0,5,1,2,0.335833,0.324479,0.83625,0.226992,"both",1471,"Low",8,2011
"1561","2011-04-09",2,0,4,0,6,0,2,0.3425,0.341529,0.8775,0.133083,"both",2455,"Low",9,2011
"1562","2011-04-10",2,0,4,0,0,0,2,0.426667,0.426737,0.8575,0.146767,"both",2895,"Low",10,2011
"1563","2011-04-11",2,0,4,0,1,1,2,0.595652,0.565217,0.716956,0.324474,"both",3348,"Low",11,2011
"1564","2011-04-12",2,0,4,0,2,1,2,0.5025,0.493054,0.739167,0.274879,"both",2034,"Low",12,2011
"1565","2011-04-13",2,0,4,0,3,1,2,0.4125,0.417283,0.819167,0.250617,"both",2162,"Low",13,2011
"1566","2011-04-14",2,0,4,0,4,1,1,0.4675,0.462742,0.540417,0.1107,"both",3267,"Low",14,2011
"1567","2011-04-15",2,0,4,1,5,0,1,0.446667,0.441913,0.67125,0.226375,"both",3126,"Low",15,2011
"1568","2011-04-16",2,0,4,0,6,0,3,0.430833,0.425492,0.888333,0.340808,"both",795,"Low",16,2011
"1569","2011-04-17",2,0,4,0,0,0,1,0.456667,0.445696,0.479583,0.303496,"both",3744,"Mid",17,2011
"1570","2011-04-18",2,0,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,"both",3429,"Low",18,2011
"1571","2011-04-19",2,0,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,"both",3204,"Low",19,2011
"1572","2011-04-20",2,0,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,"both",3944,"Mid",20,2011
"1573","2011-04-21",2,0,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,"both",4189,"Mid",21,2011
"1574","2011-04-22",2,0,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,"both",1683,"Low",22,2011
"1575","2011-04-23",2,0,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,"both",4036,"Mid",23,2011
"1576","2011-04-24",2,0,4,0,0,0,2,0.581667,0.551763,0.810833,0.192175,"both",4191,"Mid",24,2011
"1577","2011-04-25",2,0,4,0,1,1,1,0.606667,0.5745,0.776667,0.185333,"both",4073,"Mid",25,2011
"1578","2011-04-26",2,0,4,0,2,1,1,0.631667,0.594083,0.729167,0.3265,"both",4400,"Mid",26,2011
"1579","2011-04-27",2,0,4,0,3,1,2,0.62,0.575142,0.835417,0.3122,"both",3872,"Mid",27,2011
"1580","2011-04-28",2,0,4,0,4,1,2,0.6175,0.578929,0.700833,0.320908,"both",4058,"Mid",28,2011
"1581","2011-04-29",2,0,4,0,5,1,1,0.51,0.497463,0.457083,0.240063,"both",4595,"Mid",29,2011
"1582","2011-04-30",2,0,4,0,6,0,1,0.4725,0.464021,0.503333,0.235075,"both",5312,"High",30,2011
"1583","2011-05-01",2,0,5,0,0,0,2,0.451667,0.448204,0.762083,0.106354,"both",3351,"Low",1,2011
"1584","2011-05-02",2,0,5,0,1,1,2,0.549167,0.532833,0.73,0.183454,"both",4401,"Mid",2,2011
"1585","2011-05-03",2,0,5,0,2,1,2,0.616667,0.582079,0.697083,0.342667,"both",4451,"Mid",3,2011
"1586","2011-05-04",2,0,5,0,3,1,2,0.414167,0.40465,0.737083,0.328996,"both",2633,"Low",4,2011
"1587","2011-05-05",2,0,5,0,4,1,1,0.459167,0.441917,0.444167,0.295392,"both",4433,"Mid",5,2011
"1588","2011-05-06",2,0,5,0,5,1,1,0.479167,0.474117,0.59,0.228246,"both",4608,"Mid",6,2011
"1589","2011-05-07",2,0,5,0,6,0,1,0.52,0.512621,0.54125,0.16045,"both",4714,"Mid",7,2011
"1590","2011-05-08",2,0,5,0,0,0,1,0.528333,0.518933,0.631667,0.0746375,"both",4333,"Mid",8,2011
"1591","2011-05-09",2,0,5,0,1,1,1,0.5325,0.525246,0.58875,0.176,"both",4362,"Mid",9,2011
"1592","2011-05-10",2,0,5,0,2,1,1,0.5325,0.522721,0.489167,0.115671,"both",4803,"Mid",10,2011
"1593","2011-05-11",2,0,5,0,3,1,1,0.5425,0.5284,0.632917,0.120642,"both",4182,"Mid",11,2011
"1594","2011-05-12",2,0,5,0,4,1,1,0.535,0.523363,0.7475,0.189667,"both",4864,"Mid",12,2011
"1595","2011-05-13",2,0,5,0,5,1,2,0.5125,0.4943,0.863333,0.179725,"both",4105,"Mid",13,2011
"1596","2011-05-14",2,0,5,0,6,0,2,0.520833,0.500629,0.9225,0.13495,"both",3409,"Low",14,2011
"1597","2011-05-15",2,0,5,0,0,0,2,0.5625,0.536,0.867083,0.152979,"both",4553,"Mid",15,2011
"1598","2011-05-16",2,0,5,0,1,1,1,0.5775,0.550512,0.787917,0.126871,"both",3958,"Mid",16,2011
"1599","2011-05-17",2,0,5,0,2,1,2,0.561667,0.538529,0.837917,0.277354,"both",4123,"Mid",17,2011
"1600","2011-05-18",2,0,5,0,3,1,2,0.55,0.527158,0.87,0.201492,"both",3855,"Mid",18,2011
"1601","2011-05-19",2,0,5,0,4,1,2,0.530833,0.510742,0.829583,0.108213,"both",4575,"Mid",19,2011
